,date,cdb5y,cdb10y,loan5y,basis5y,basis10y,cdb5y_ma30,cdb10y_ma30,basis5y_ma30,basis10y_ma30,cdb5y_ma90,cdb10y_ma90,basis5y_ma90,basis10y_ma90,cdb5y_ma180,cdb10y_ma180,basis5y_ma180,basis10y_ma180,cdb5y_ma360,cdb10y_ma360,basis5y_ma360,basis10y_ma360,cdb5y_ma1800,cdb10y_ma1800,basis5y_ma1800,basis10y_ma1800
5420,2016-11-03,2.9835,3.0884,4.9,1.9165000000000005,1.8116000000000003,2.920689999999977,3.0518866666666624,1.9793100000000234,1.848113333333338,2.9477911111111155,3.094416666666671,1.9522088888888849,1.8055833333333293,3.0334388888888966,3.171173333333325,1.8665611111111038,1.7288266666666754,3.0741511111111146,3.214693611111111,1.8258488888888857,1.6853063888888893,4.021648944444455,4.2121913888888916,0.8783510555555454,0.6878086111111088
5421,2016-11-04,2.9837,3.0914,4.9,1.9163000000000006,1.8086000000000002,2.9226633333333103,3.0530866666666627,1.97733666666669,1.8469133333333376,2.9480700000000044,3.0936955555555605,1.951929999999996,1.8063044444444398,3.031678888888896,3.169527222222214,1.8683211111111042,1.7304727777777864,3.07262166666667,3.213223611111111,1.8273783333333302,1.6867763888888891,4.021256333333343,4.211645000000003,0.878743666666657,0.6883549999999969
5422,2016-11-05,2.9837,3.0914,4.9,1.9163000000000006,1.8086000000000002,2.9246366666666437,3.0542866666666626,1.9753633333333567,1.8457133333333378,2.9483488888888933,3.0929744444444496,1.951651111111107,1.8070255555555508,3.030269444444452,3.1682066666666584,1.8697305555555483,1.731793333333342,3.0712233333333363,3.2118786111111115,1.828776666666664,1.6881213888888889,4.020927777777788,4.211125277777781,0.879072222222212,0.6888747222222191
5423,2016-11-06,2.9837,3.0914,4.9,1.9163000000000006,1.8086000000000002,2.926609999999977,3.0554866666666625,1.9733900000000233,1.844513333333338,2.9486033333333377,3.0922966666666722,1.9513966666666627,1.807703333333328,3.0290344444444517,3.166983333333325,1.8709655555555487,1.7330166666666753,3.069845833333337,3.210575000000001,1.8301541666666634,1.6894249999999995,4.020599222222232,4.210605555555559,0.8794007777777679,0.6893944444444413
5424,2016-11-07,2.9944,3.115,4.9,1.9056000000000002,1.7850000000000001,2.9292733333333105,3.058469999999996,1.9707266666666898,1.8415300000000046,2.949204444444449,3.091918888888894,1.9507955555555512,1.8080811111111061,3.027834444444452,3.165925555555548,1.8721655555555485,1.7340744444444525,3.068553888888893,3.2094066666666676,1.8314461111111076,1.6905933333333327,4.020276611111121,4.210098944444448,0.8797233888888796,0.689901055555552
5425,2016-11-08,2.9996,3.1272,4.9,1.9004000000000003,1.7728000000000002,2.9329566666666436,3.062193333333329,1.9670433333333568,1.8378066666666713,2.950113333333338,3.0920155555555615,1.9498866666666625,1.8079844444444388,3.0268555555555627,3.165108888888881,1.8731444444444376,1.7348911111111192,3.067276388888893,3.208272222222223,1.8327236111111072,1.6917277777777775,4.0199506111111205,4.2095958888888925,0.8800493888888798,0.6904041111111079
5426,2016-11-09,3.0002,3.1173,4.9,1.8998000000000004,1.7827000000000002,2.936756666666644,3.065459999999996,1.9632433333333563,1.8345400000000045,2.9511277777777822,3.0920655555555614,1.9488722222222181,1.807934444444439,3.0258594444444515,3.164243888888881,1.8741405555555488,1.7357561111111193,3.0660005555555596,3.207110277777779,1.8339994444444407,1.6928897222222212,4.019610277777788,4.209094222222226,0.8803897222222128,0.6909057777777745
5427,2016-11-10,3.0382,3.1486,4.9,1.8618000000000006,1.7514000000000003,2.9415699999999774,3.0695199999999963,1.958430000000023,1.830480000000004,2.952744444444449,3.0929677777777833,1.9472555555555515,1.807032222222217,3.0250744444444515,3.16355277777777,1.8749255555555489,1.7364472222222305,3.0648269444444485,3.2060350000000017,1.8351730555555519,1.6939649999999986,4.019299444444455,4.208609944444448,0.8807005555555456,0.6913900555555523
5428,2016-11-11,3.0697,3.1587,4.9,1.8303000000000003,1.7413000000000003,2.9469666666666443,3.073123333333329,1.953033333333356,1.8268766666666711,2.954711111111116,3.0939822222222277,1.9452888888888844,1.8060177777777726,3.024464444444452,3.1629177777777695,1.8755355555555484,1.7370822222222309,3.063799166666671,3.2050327777777787,1.8362008333333293,1.6949672222222216,4.018997833333343,4.208136777777781,0.881002166666657,0.691863222222219
5429,2016-11-12,3.0697,3.1587,4.9,1.8303000000000003,1.7413000000000003,2.952576666666644,3.077059999999996,1.9474233333333562,1.8229400000000044,2.9566777777777826,3.094996666666672,1.9433222222222177,1.8050033333333282,3.0236900000000073,3.1621155555555474,1.876309999999993,1.737884444444453,3.0626919444444485,3.2039852777777784,1.8373080555555519,1.696014722222222,4.018719555555565,4.207656000000004,0.8812804444444353,0.6923439999999967
5430,2016-11-13,3.0697,3.1587,4.9,1.8303000000000003,1.7413000000000003,2.9582499999999774,3.0812466666666625,1.941750000000023,1.8187533333333379,2.958646666666672,3.09631444444445,1.9413533333333284,1.8036855555555502,3.022872777777785,3.1613133333333248,1.8771272222222155,1.7386866666666756,3.061640277777782,3.2029238888888893,1.8383597222222186,1.697076111111111,4.018441277777788,4.207175222222226,0.8815587222222128,0.6928247777777745
5431,2016-11-14,3.1009,3.1788,4.9,1.7991000000000001,1.7212000000000005,2.9649633333333103,3.0861033333333285,1.93503666666669,1.8138966666666718,2.960722222222228,3.0975988888888946,1.9392777777777725,1.8024011111111058,3.0219861111111186,3.160414444444436,1.8780138888888818,1.7395855555555642,3.060758611111115,3.2019708333333337,1.8392413888888854,1.6980291666666667,4.018180333333343,4.206705611111115,0.8818196666666571,0.6932943888888854
